id,host_since,host_is_superhost,host_listings_count,host_total_listings_count,host_identity_verified,is_location_exact,accommodates,bathrooms,bedrooms,beds,price,guests_included,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,Essentials,TV,Air conditioning,Elevator,Hangers,Washer,Iron,Laptop friendly workspace,Family/kid friendly,Hot water,Cable TV,Hair dryer,Free parking on premises,Smoking allowed,Dishes and silverware,Refrigerator,Doorman,Buzzer/wireless intercom,property_type_Apartment,room_type_Private room,cancellation_policy_moderate,cancellation_policy_strict_14_with_grace_period,neighbourhood_mean_price
963817,2011.0,0,1.0,1.0,1,1,5,2.0,1.0,3.0,197.0,3,4,41,4,4,41,41,4.0,41.0,0,0,0,0,9,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,486.5839575530586
23817554,2018.0,0,20.0,20.0,0,0,3,1.0,1.0,1.0,185.0,4,1,1125,1,5,90,90,1.2,90.0,9,33,63,338,11,8,1,20,19,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,486.5839575530586
9410550,2015.0,0,1.0,1.0,1,1,4,1.5,2.0,2.0,239.0,1,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,3,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,486.5839575530586
11393715,2014.0,0,2.0,2.0,0,0,2,2.0,1.0,2.0,151.0,1,1,30,1,1,30,30,1.0,30.0,28,54,84,84,2,1,0,2,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,486.5839575530586
2873287,2014.0,0,13.0,13.0,0,1,6,1.5,1.0,1.0,252.0,2,3,120,3,5,120,120,3.0,120.0,6,29,56,299,2,2,1,5,5,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,486.5839575530586
35112782,2019.0,0,1.0,1.0,0,1,3,1.0,1.0,3.0,151.0,1,5,1125,5,6,1125,1125,5.2,1125.0,7,34,34,46,5,5,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,486.5839575530586
29105160,2014.0,1,2.0,2.0,0,0,2,1.0,1.0,1.0,80.0,2,3,1125,3,5,1125,1125,3.0,1125.0,0,21,22,24,3,1,0,2,0,2,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,486.5839575530586
32845056,2014.0,1,3.0,3.0,0,1,2,1.0,1.0,1.0,113.0,1,2,1125,2,2,1125,1125,2.0,1125.0,20,38,67,67,6,6,1,2,0,2,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,486.5839575530586
2998063,2014.0,0,2.0,2.0,0,0,2,2.0,1.0,2.0,122.0,1,1,1125,1,1,1125,1125,1.0,1125.0,29,50,80,143,39,7,1,2,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,486.5839575530586
15254990,2016.0,1,3.0,3.0,0,0,2,2.0,1.0,2.0,101.0,2,2,7,1,2,7,7,2.0,7.0,0,1,12,133,141,49,1,3,0,3,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,486.5839575530586
842411,2012.0,0,2.0,2.0,0,1,3,1.0,1.0,2.0,151.0,1,5,1125,5,5,1125,1125,5.0,1125.0,20,42,72,347,22,0,0,2,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,486.5839575530586
12271887,2016.0,0,1.0,1.0,1,0,4,2.0,2.0,2.0,399.0,1,3,12,3,3,12,12,3.0,12.0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,486.5839575530586
29922565,2014.0,0,68.0,68.0,1,0,10,3.0,3.0,0.0,860.0,10,1,1125,3,3,90,90,3.0,90.0,30,32,32,32,0,0,1,64,56,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,486.5839575530586
13732474,2013.0,1,1.0,1.0,1,1,3,1.0,0.0,2.0,201.0,1,2,50,2,2,50,50,2.0,50.0,1,1,9,62,94,33,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,486.5839575530586
4395433,2014.0,0,1.0,1.0,0,1,4,1.0,2.0,3.0,248.0,1,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,486.5839575530586
14131434,2016.0,0,1.0,1.0,0,0,2,1.0,1.0,1.0,1049.0,1,7,10,7,7,10,10,7.0,10.0,23,53,83,173,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,486.5839575530586
3600951,2014.0,0,0.0,0.0,1,1,5,2.0,2.0,3.0,462.0,1,2,1125,2,5,1125,1125,2.3,1125.0,28,53,83,358,42,3,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,486.5839575530586
35351595,2019.0,0,2.0,2.0,0,0,4,2.0,1.0,4.0,122.0,1,2,1125,2,4,1125,1125,2.3,1125.0,17,42,66,331,7,7,1,2,0,2,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,486.5839575530586
31587361,2015.0,0,2.0,2.0,0,1,4,2.0,2.0,2.0,9718.0,1,8,30,8,8,30,30,8.0,30.0,0,0,0,0,3,2,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,486.5839575530586
37055399,2019.0,0,29.0,29.0,0,1,8,1.0,3.0,4.0,650.0,1,3,1125,3,7,1125,1125,3.1,1125.0,30,60,90,365,0,0,0,29,29,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,486.5839575530586
39031763,2014.0,0,6.0,6.0,0,1,3,1.0,1.0,1.0,348.0,1,3,1125,3,3,1125,1125,3.0,1125.0,0,0,0,265,0,0,0,12,9,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,486.5839575530586
10154731,2012.0,0,3.0,3.0,1,1,2,1.0,1.0,2.0,88.0,2,4,40,4,4,40,40,4.0,40.0,0,0,0,0,8,2,0,3,0,3,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,486.5839575530586
41401872,2017.0,0,7.0,7.0,1,0,4,2.0,1.0,2.0,252.0,1,5,1125,5,5,1125,1125,5.0,1125.0,28,58,88,363,0,0,0,7,7,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,486.5839575530586
33273464,2016.0,0,2.0,2.0,0,1,6,3.0,3.0,4.0,600.0,4,2,10,2,2,10,10,2.0,10.0,27,31,45,63,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,486.5839575530586
23897859,2018.0,0,1.0,1.0,0,1,2,1.0,1.0,1.0,201.0,2,1,10,1,1,10,10,1.0,10.0,0,0,0,0,2,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,486.5839575530586
16370636,2016.0,0,1.0,1.0,0,0,4,2.0,1.0,2.0,839.0,1,5,5,5,5,5,5,5.0,5.0,28,58,88,363,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,486.5839575530586
9569537,2015.0,0,1.0,1.0,1,0,2,1.5,3.0,3.0,298.0,1,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,6,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,486.5839575530586
20190773,2013.0,0,2.0,2.0,1,1,14,5.5,7.0,9.0,2728.0,1,3,85,3,3,85,85,3.0,85.0,28,50,80,170,2,1,0,2,2,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,486.5839575530586
17646772,2016.0,1,1.0,1.0,0,1,4,1.0,1.0,3.0,138.0,2,2,1125,2,2,1125,1125,2.0,1125.0,6,18,35,310,22,19,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,486.5839575530586
2546631,2014.0,0,5.0,5.0,1,1,4,2.0,1.0,3.0,193.0,4,1,1125,1,1,1125,1125,1.0,1125.0,4,10,19,268,312,58,1,5,4,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,486.5839575530586
21105711,2015.0,0,11.0,11.0,0,1,4,1.0,1.0,2.0,218.0,1,3,90,3,7,90,90,3.2,90.0,5,9,9,9,0,0,0,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,486.5839575530586
37215386,2016.0,1,3.0,3.0,0,1,6,2.0,3.0,5.0,10000.0,5,3,28,2,7,1125,1125,4.5,1125.0,2,11,35,310,19,19,1,3,3,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,486.5839575530586
39348714,2016.0,0,1.0,1.0,1,1,2,1.5,1.0,0.0,125.0,1,2,15,2,2,1125,1125,2.0,1125.0,0,0,0,0,0,0,1,2,0,2,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,486.5839575530586
11889284,2013.0,0,2.0,2.0,0,1,6,1.5,3.0,5.0,999.0,1,1,40,1,1,40,40,1.0,40.0,0,0,0,0,6,0,0,2,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,486.5839575530586
2088615,2013.0,0,2.0,2.0,0,1,4,1.0,1.0,4.0,201.0,2,3,1125,2,5,1125,1125,3.1,1125.0,5,26,56,331,2,2,0,2,2,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,486.5839575530586
9624817,2013.0,0,1.0,1.0,0,0,1,1.0,1.0,1.0,151.0,1,7,18,7,7,18,18,7.0,18.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,486.5839575530586
19608870,2017.0,0,1.0,1.0,0,0,3,1.0,1.0,1.0,150.0,1,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,486.5839575530586
13147175,2016.0,0,1.0,1.0,0,1,4,1.0,2.0,3.0,600.0,1,4,1125,4,4,1125,1125,4.0,1125.0,0,21,51,326,4,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,486.5839575530586
3319641,2013.0,1,17.0,17.0,1,1,3,1.0,1.0,2.0,176.0,2,2,60,2,6,90,90,3.1,90.0,8,29,59,334,44,10,1,16,15,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,486.5839575530586
38155016,2019.0,0,23.0,23.0,0,1,2,1.0,1.0,1.0,256.0,1,7,90,7,7,90,90,7.0,90.0,29,51,81,356,0,0,0,23,23,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,486.5839575530586
38932890,2015.0,0,18.0,18.0,1,0,4,1.0,0.0,4.0,151.0,3,3,180,3,3,180,180,3.0,180.0,3,20,50,325,0,0,0,17,17,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,486.5839575530586
13941491,2014.0,0,4.0,4.0,1,1,4,1.0,1.0,2.0,252.0,2,2,90,2,2,90,90,2.0,90.0,12,28,58,58,23,10,1,4,4,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,486.5839575530586
18912685,2012.0,0,1.0,1.0,1,0,4,1.0,1.0,1.0,200.0,1,5,1125,5,5,1125,1125,5.0,1125.0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,486.5839575530586
3061407,2014.0,0,1.0,1.0,0,0,2,1.5,1.0,1.0,348.0,1,3,1125,3,3,1125,1125,3.0,1125.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,486.5839575530586
39873059,2019.0,0,0.0,0.0,0,1,7,2.0,1.0,2.0,298.0,2,2,1125,2,2,1125,1125,2.0,1125.0,21,51,81,171,1,1,1,3,3,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,486.5839575530586
3479266,2014.0,0,1.0,1.0,0,0,6,1.0,1.0,1.0,1200.0,1,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,486.5839575530586
40449452,2016.0,0,0.0,0.0,0,1,6,2.0,2.0,4.0,376.0,5,3,30,3,3,30,30,3.0,30.0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,486.5839575530586
33827716,2019.0,0,8.0,8.0,0,0,2,1.0,1.0,1.0,100.0,1,1,365,1,2,365,365,1.0,365.0,2,21,26,26,0,0,1,14,0,0,3,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,486.5839575530586
13786079,2016.0,0,1.0,1.0,0,1,4,1.0,0.0,2.0,235.0,1,7,1125,7,7,1125,1125,7.0,1125.0,0,0,0,0,3,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,486.5839575530586
34837977,2012.0,0,4.0,4.0,0,1,2,1.0,1.0,1.0,109.0,1,1,30,1,1,30,30,1.0,30.0,29,55,85,360,3,3,1,4,0,3,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,486.5839575530586
27853733,2017.0,1,3.0,3.0,0,0,6,3.0,3.0,4.0,298.0,6,2,1125,2,5,1125,1125,2.1,1125.0,22,43,73,163,33,31,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,486.5839575530586
19911433,2013.0,0,1.0,1.0,0,0,1,1.0,1.0,1.0,71.0,1,1,1125,1,1,1125,1125,1.0,1125.0,0,0,20,295,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,486.5839575530586
394953,2012.0,0,1.0,1.0,0,1,6,1.0,1.0,6.0,189.0,4,5,90,5,5,90,90,5.0,90.0,7,31,61,224,10,6,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,486.5839575530586
32525924,2014.0,0,1.0,1.0,0,1,2,1.0,1.0,1.0,76.0,1,1,1125,1,1,1125,1125,1.0,1125.0,0,8,27,117,8,8,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,486.5839575530586
5040362,2013.0,0,2.0,2.0,1,1,3,1.0,1.0,1.0,180.0,3,3,200,3,3,200,200,3.0,200.0,0,0,0,1,3,0,0,2,2,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,486.5839575530586
13082554,2015.0,0,2.0,2.0,1,0,4,1.0,1.0,4.0,201.0,1,4,1125,4,4,1125,1125,4.0,1125.0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,486.5839575530586
39133713,2015.0,1,0.0,0.0,1,1,2,1.5,1.0,1.0,130.0,3,1,45,1,3,1125,1125,1.0,1125.0,20,26,26,26,16,16,0,3,0,3,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,486.5839575530586
10071867,2012.0,0,1.0,1.0,1,1,4,1.0,1.0,3.0,999.0,2,5,90,5,5,90,90,5.0,90.0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,486.5839575530586
2110690,2013.0,1,2.0,2.0,1,0,4,1.5,2.0,3.0,281.0,4,2,1125,2,2,1125,1125,2.0,1125.0,5,18,48,138,56,17,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,486.5839575530586
40556421,2019.0,0,0.0,0.0,0,1,9,3.0,4.0,6.0,1251.0,9,4,7,4,4,7,7,4.0,7.0,8,26,36,36,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,486.5839575530586
2600639,2012.0,0,3.0,3.0,1,1,3,1.5,1.0,2.0,180.0,2,2,15,2,2,15,15,2.0,15.0,0,0,0,49,9,0,0,3,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,486.5839575530586
29677826,2014.0,0,68.0,68.0,1,0,6,1.0,1.0,5.0,353.0,6,1,1125,1,3,90,90,3.0,90.0,14,36,66,198,3,3,1,64,56,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,486.5839575530586
25138322,2011.0,0,5.0,5.0,1,0,5,2.0,2.0,0.0,923.0,4,3,15,3,3,15,15,3.0,15.0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,486.5839575530586
16475613,2016.0,0,1.0,1.0,0,0,4,2.0,2.0,4.0,100.0,1,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,5,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,486.5839575530586
12850427,2016.0,0,0.0,0.0,0,0,3,1.0,2.0,2.0,852.0,2,6,30,6,6,30,30,6.0,30.0,24,54,84,173,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,486.5839575530586
33705108,2019.0,1,1.0,1.0,0,1,1,1.0,1.0,1.0,76.0,1,1,7,1,1,7,7,1.0,7.0,21,47,77,118,29,29,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,486.5839575530586
13278071,2016.0,0,1.0,1.0,0,1,3,1.0,1.0,1.0,428.0,1,3,10,3,3,10,10,3.0,10.0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,486.5839575530586
13284429,2016.0,0,2.0,2.0,0,0,6,1.0,2.0,4.0,499.0,1,15,30,15,15,30,30,15.0,30.0,30,60,90,365,0,0,0,2,2,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,486.5839575530586
27476448,2012.0,1,52.0,52.0,1,1,7,2.0,3.0,5.0,948.0,1,3,1125,3,3,1125,1125,3.0,1125.0,28,58,88,363,0,0,0,47,47,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,486.5839575530586
11338689,2016.0,0,2.0,2.0,1,0,4,1.0,0.0,2.0,151.0,2,2,30,2,2,30,30,2.0,30.0,0,0,0,0,13,0,0,2,2,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,486.5839575530586
1004269,2013.0,0,1.0,1.0,0,1,4,1.0,1.0,0.0,252.0,1,3,400,3,3,400,400,3.0,400.0,12,12,27,302,6,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,486.5839575530586
40076711,2019.0,0,7.0,7.0,0,1,1,1.0,1.0,1.0,1049.0,1,1,1125,1,1,1125,1125,1.0,1125.0,22,52,82,357,0,0,0,7,0,7,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,486.5839575530586
5931647,2015.0,0,2.0,2.0,1,1,3,1.5,1.0,2.0,130.0,2,2,15,2,2,15,15,2.0,15.0,0,0,0,234,11,0,1,2,0,2,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,486.5839575530586
41422808,2016.0,0,1.0,1.0,1,1,4,1.0,1.0,4.0,227.0,4,2,1125,2,2,1125,1125,2.0,1125.0,16,38,68,343,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,486.5839575530586
32235425,2013.0,0,1.0,1.0,0,1,2,1.0,1.0,1.0,189.0,1,3,6,3,3,6,6,3.0,6.0,0,8,34,66,16,16,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,486.5839575530586
6032948,2014.0,0,2.0,2.0,1,0,6,1.0,1.0,2.0,151.0,1,1,1125,1,1,1125,1125,1.0,1125.0,18,44,74,349,7,2,0,2,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,486.5839575530586
3103829,2012.0,1,2.0,2.0,1,0,4,1.0,1.0,2.0,197.0,2,3,1125,3,3,1125,1125,3.0,1125.0,1,4,31,296,130,10,0,2,2,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,486.5839575530586
21933080,2017.0,0,1.0,1.0,0,0,3,1.0,1.0,1.0,7999.0,1,90,90,90,90,90,90,90.0,90.0,30,60,90,365,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,486.5839575530586
41104799,2019.0,1,25.0,25.0,0,0,4,1.0,1.0,2.0,193.0,1,3,1125,3,3,1125,1125,3.0,1125.0,9,9,9,9,0,0,1,14,14,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,486.5839575530586
39441967,2013.0,0,1.0,1.0,1,0,2,1.0,1.0,1.0,172.0,1,4,10,4,4,10,10,4.0,10.0,0,0,0,265,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,486.5839575530586
11883528,2016.0,0,2.0,2.0,0,0,4,1.0,1.0,1.0,218.0,1,1,1125,1,1,1125,1125,1.0,1125.0,28,55,85,360,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,486.5839575530586
39074917,2018.0,0,0.0,0.0,0,1,3,1.0,1.0,2.0,499.0,1,2,30,2,2,30,30,2.0,30.0,0,0,20,20,2,2,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,486.5839575530586
3100986,2014.0,0,1.0,1.0,0,0,1,1.0,1.0,2.0,999.0,1,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,486.5839575530586
32441301,2019.0,0,1.0,1.0,0,1,4,1.5,1.0,2.0,551.0,2,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,3,3,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,486.5839575530586
30951941,2018.0,1,2.0,2.0,0,1,3,1.0,1.0,2.0,180.0,2,3,60,3,3,60,60,3.0,60.0,15,37,63,153,20,18,1,2,2,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,486.5839575530586
17688826,2014.0,0,17.0,17.0,0,1,4,3.0,2.0,2.0,693.0,4,3,1125,3,3,1125,1125,3.0,1125.0,0,0,0,248,6,3,0,15,12,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,486.5839575530586
29964223,2016.0,0,2.0,2.0,0,1,7,2.5,3.0,4.0,399.0,1,4,1125,4,4,1125,1125,4.0,1125.0,6,10,23,298,11,11,0,2,2,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,486.5839575530586
21701041,2015.0,0,2.0,2.0,1,1,3,1.0,1.0,3.0,193.0,1,5,15,5,5,15,15,5.0,15.0,0,0,10,10,51,28,0,2,2,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,486.5839575530586
18137088,2013.0,1,3.0,3.0,0,0,4,1.0,1.0,2.0,180.0,4,2,12,1,4,12,12,2.0,12.0,1,14,31,206,167,69,0,2,2,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,486.5839575530586
9474237,2015.0,0,1.0,1.0,1,0,2,1.0,1.0,1.0,172.0,2,2,1125,2,21,1125,1125,4.8,1125.0,0,0,1,1,31,12,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,486.5839575530586
19997528,2017.0,1,6.0,6.0,0,1,6,3.5,3.0,3.0,1402.0,1,3,90,3,3,90,90,3.0,90.0,24,49,79,157,6,3,0,6,6,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,486.5839575530586
39343094,2019.0,0,2.0,2.0,0,0,2,1.0,1.0,1.0,159.0,1,3,60,3,3,60,60,3.0,60.0,23,47,77,77,0,0,0,2,0,2,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,486.5839575530586
13803384,2013.0,1,2.0,2.0,1,0,5,2.0,2.0,3.0,290.0,2,14,1125,14,14,1125,1125,14.0,1125.0,23,43,73,348,4,0,0,3,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,486.5839575530586
38520940,2015.0,0,2.0,2.0,1,1,2,1.0,1.0,1.0,650.0,2,2,1125,2,2,1125,1125,2.0,1125.0,23,23,23,23,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,486.5839575530586
33911289,2013.0,0,2.0,2.0,0,1,3,1.0,1.0,2.0,221.0,2,4,1125,4,4,1125,1125,4.0,1125.0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,486.5839575530586
11314445,2014.0,1,4.0,4.0,1,0,1,1.0,1.0,1.0,38.0,1,1,1125,1,4,1125,1125,1.1,1125.0,0,0,0,0,76,3,1,5,0,4,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,486.5839575530586
1912695,2013.0,0,8.0,8.0,1,1,6,2.0,3.0,3.0,1293.0,6,1,1125,2,3,90,90,3.0,90.0,16,26,40,290,47,14,1,7,7,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,486.5839575530586
